FileName,ESV_corrected,ESC_corrected_frame,EDV_corrected,EDV_corrected_frame,PixelDifference,TotalFrames
0X66CD8A146E264C5C.avi,1167,53,1685,36,518,2
0X66CD95FB321BF102.avi,1299,75,1856,55,557,2
0X66CE85713FABD830.avi,945,57,1504,46,559,2
0X66CF7DDCF1B8920D.avi,1622,18,1859,3,237,2
0X66D3177E10B63872.avi,838,56,1431,40,593,2
0X66D5B2636F084D50.avi,1771,122,2741,106,970,2
0X66D60CC6C281CAA7.avi,836,121,1155,100,319,2
0X66DAEF49CE746360.avi,4173,52,4749,37,576,2
0X66DC4A8DD37055CC.avi,1245,66,2004,50,759,2
0X66E313EF5B96FD96.avi,853,72,1288,59,435,2
0X66E92E721D27BF17.avi,710,53,977,33,267,2
0X66ECE3A29BB030DA.avi,1410,67,2314,49,904,2
0X66F56796903B5D4F.avi,1542,145,2596,129,1054,2
0X66F67400B4224304.avi,1610,118,2308,102,698,2
0X66F7B3D066CDBF3B.avi,1114,67,1444,49,330,2
0X66FA32EDB231FFC2.avi,1123,106,1607,93,484,2
0X66FB64B67D109199.avi,931,76,1530,60,599,2
0X66FC5D40C9D897B1.avi,1671,113,2429,94,758,2
0X66FD6E92F7ABD0CE.avi,1550,92,2254,73,704,2
0X66FDF9218D696E41.avi,797,127,1278,108,481,2
0X6703FCFAD2E7CBCA.avi,1758,66,2451,46,693,2
0X67062227EF11E9B7.avi,950,67,1400,49,450,2
0X670A0F9C14BDD4CE.avi,1186,162,1469,147,283,2
0X670CDE1D82BD7956.avi,1201,82,1660,63,459,2
0X6710BA6184204672.avi,1369,109,1877,90,508,2
0X6715D2C6A51FDC7C.avi,1022,113,1699,100,677,2
0X671A1682EAD51E03.avi,2022,80,2899,63,877,2
0X6720DAE21174550.avi,1015,167,1742,153,727,2
0X6721138DB497FCB3.avi,1511,66,2008,50,497,2
0X67258AC1999CA388.avi,916,111,1445,97,529,2
0X6728170DD8443536.avi,1277,59,1834,41,557,2
0X6728A3BFFD051355.avi,993,122,1333,106,340,2
0X672FD8B7D89552F6.avi,1012,99,1636,120,624,2
0X6732C1BF9A1903C.avi,818,98,1350,85,532,2
0X6732D6F83932DACA.avi,1031,66,1367,51,336,2
0X67335086CE434673.avi,1566,93,2124,80,558,2
0X67345337DA0C55CA.avi,1057,73,1539,55,482,2
0X673694C8A87D2876.avi,1374,125,2148,110,774,2
0X673B5192D6B9C4EA.avi,1218,104,2076,88,858,2
0X673D686D3E02F0D.avi,898,105,1533,93,635,2
0X6743FE92AFBB3FE5.avi,2284,45,2821,30,537,2
0X67445623181AB842.avi,1054,16,1886,0,832,2
0X6746F7566C8A2500.avi,810,69,1284,52,474,2
0X674BD01159859802.avi,567,18,905,6,338,2
0X674C03AD23D41BB6.avi,1144,109,1840,91,696,2
0X674D11613887E038.avi,1498,84,2541,68,1043,2
0X674D61E41CAB000D.avi,1150,125,1675,109,525,2
0X674EDFBC52AE7E3.avi,1109,48,1715,33,606,2
0X6752E91D593ABCAE.avi,929,82,1243,71,314,2
0X675972D5C0182669.avi,894,56,1506,38,612,2
0X675B53AE93B14D06.avi,1856,135,2507,119,651,2
0X675C2C40899BE4C1.avi,1102,99,1994,83,892,2
0X675DD194648538EC.avi,961,58,1404,42,443,2
0X675E10DDEFCB2A96.avi,1190,17,2082,2,892,2
0X6767F4359E20EE24.avi,1523,249,1749,229,226,2
0X6769A9060D724375.avi,899,52,1397,40,498,2
0X676EF9C13050917F.avi,908,58,1416,45,508,2
0X677366B12D63509A.avi,1826,41,2753,26,927,2
0X67753ECB554BC154.avi,2185,103,3364,83,1179,2
0X67868606606A2BBC.avi,1080,102,1715,85,635,2
0X678B0D95D2EF1F37.avi,2037,73,2515,59,478,2
0X679D34B4E61373F4.avi,1569,67,2653,51,1084,2
0X67A1EB7C88B5A510.avi,2100,65,2226,55,126,2
0X67A4CC520BEE5551.avi,892,58,1421,42,529,2
0X67A7AEB12C2DA3E2.avi,1044,112,1703,94,659,2
0X67AAE45F773658DC.avi,1164,16,1707,3,543,2
0X67ABFBDF2329C556.avi,952,35,1389,23,437,2
0X67ADC1FAB1C29E0E.avi,903,15,1429,5,526,2
0X67B63CC28517C0E.avi,884,120,1508,102,624,2
0X67B69FA150D346F3.avi,2493,99,2908,84,415,2
0X67C04E297ECB4FD5.avi,1484,103,2454,90,970,2
0X67C09B651EC014B6.avi,897,108,1360,95,463,2
0X67C1FB8BB638EEE0.avi,1193,196,1920,178,727,2
0X67C3B0621AC0639B.avi,1432,74,2444,57,1012,2
0X67C5071C6A5E16B9.avi,1638,102,2744,86,1106,2
0X67C5B6E3D1D25595.avi,886,62,1513,45,627,2
0X67C9BA2B3CDD74C.avi,1092,20,1771,3,679,2
0X67CC398E12E56F6F.avi,1650,92,2659,79,1009,2
0X67CC83EFED2413B8.avi,1379,57,2279,41,900,2
0X67CEAB9DD15BF8DA.avi,964,105,1539,88,575,2
0X67D00C92919C56D0.avi,1554,127,2510,112,956,2
0X67D3775E2E66F543.avi,1296,56,2137,41,841,2
0X67DA2B2AE959F381.avi,1180,52,1618,41,438,2
0X67E320B11E8421AB.avi,1782,64,2738,43,956,2
0X67E62FE7B3BA52B3.avi,1097,17,2010,0,913,2
0X67E6673AA2567482.avi,1347,55,1930,43,583,2
0X67E84A6AEB6EEF44.avi,2689,93,3289,81,600,2
0X67E8F2D130F1A55.avi,1578,111,2137,20,559,2
0X67ECED2F51637F45.avi,832,111,1251,96,419,2
0X67EEAB34427A2162.avi,1024,67,1568,48,544,2
0X67F06708C04321F7.avi,1299,88,2139,68,840,2
0X67F0850A73E98169.avi,878,96,1514,80,636,2
0X67F16F4E4A17E54E.avi,995,65,1704,47,709,2
0X67F418EFEAF112A.avi,1278,94,2217,80,939,2
0X67F8AC58B0BAA98.avi,1767,162,2293,198,526,2
0X67FA43200406EB5.avi,1754,110,3347,96,1593,2
0X67FC799EC72F1852.avi,989,98,1624,84,635,2
0X6802C4DD3536B4A.avi,2668,73,3113,54,445,2
0X68064ABC9AB952B0.avi,934,116,1502,105,568,2
0X6806B6025888CBBA.avi,593,48,915,36,322,2
0X6809AF862A2FD6B7.avi,1334,69,1819,52,485,2
0X680C3DA23D0A91D8.avi,1522,16,2510,4,988,2
0X680FD0769EB255A7.avi,632,48,915,32,283,2
0X681422525BDCBDAD.avi,1090,99,1781,79,691,2
0X68162D95EAB2AB4E.avi,1442,99,2360,82,918,2
0X681A95D85C2D17EC.avi,1231,34,1465,17,234,2
0X681C4622AD93D1E5.avi,1881,124,2510,109,629,2
0X681D192A1055B8C6.avi,895,54,1328,38,433,2
0X6823E5601B50BC19.avi,1506,50,2517,37,1011,2
0X6828C199A8035B7B.avi,1186,18,1757,0,571,2
0X682B20D1C224EFAA.avi,1116,126,1831,109,715,2
0X683199EBCD0E7143.avi,823,136,1228,120,405,2
0X6833A5F6D0FB940B.avi,1007,127,1547,108,540,2
0X6834D917DCB267D3.avi,862,16,1308,1,446,2
0X6836F617166B7CC6.avi,1037,18,1666,2,629,2
0X683BC0A201466229.avi,1158,15,1593,1,435,2
0X683BF75E16371700.avi,1279,82,1703,58,424,2
0X6846DD85241D2AD9.avi,826,74,1233,62,407,2
0X684A3BC616D3740C.avi,1768,65,1981,49,213,2
0X684A5A0EACA29BD.avi,1004,107,1542,90,538,2
0X684B82C1CFEDE76C.avi,1497,107,2343,92,846,2
0X68521E9A7A5E6C26.avi,2223,194,3664,175,1441,2
0X68524510445EEC8A.avi,1030,177,1578,160,548,2
0X6852980082149389.avi,960,116,1773,84,813,2
0X6854B1C76DCE575.avi,1980,64,3679,52,1699,2
0X6855BBCBB720BD0D.avi,1248,103,1978,85,730,2
0X6857D30D7DE3D2E9.avi,960,131,1469,112,509,2
0X6857E329D98B9E04.avi,1334,69,2181,55,847,2
0X68590910C6F222F6.avi,1482,58,2282,43,800,2
0X685A4B045C95B72A.avi,1091,28,1602,21,511,2
0X685D2596D38E77FF.avi,1498,70,2832,55,1334,2
0X685D625A49A9C1F6.avi,1531,146,2027,132,496,2
0X685D65855E946377.avi,1138,65,1919,49,781,2
0X685F062E752D3638.avi,910,16,1298,1,388,2
0X68625A7A16D72E46.avi,1207,70,1724,49,517,2
0X6866809B28E76AF6.avi,1100,69,1528,54,428,2
0X6866C629747A847B.avi,1031,187,1724,167,693,2
0X6867156FCD59C7DD.avi,555,20,929,5,374,2
0X686AA246EEAF841F.avi,994,12,1681,3,687,2
0X686BDE41B6806D07.avi,870,57,1426,42,556,2
0X686D8CAEF6113D71.avi,1207,67,1863,55,656,2
0X686DE99DF17681C8.avi,982,79,1569,63,587,2
0X686E9F8A8AA1DE4B.avi,792,78,1408,62,616,2
0X686F756A1F380DAC.avi,1368,57,2375,44,1007,2
0X68702D6B20ACB987.avi,1262,125,1863,112,601,2
0X687155395446BA2B.avi,1144,89,1687,71,543,2
0X6871AA112FB25F00.avi,1409,71,2161,53,752,2
0X6878753F91B0C449.avi,892,71,1462,54,570,2
0X6879E81713CC3748.avi,960,147,1466,129,506,2
0X687A5BC36E15FA4F.avi,701,132,1210,113,509,2
0X687F32820865345D.avi,1240,68,2109,54,869,2
0X6887B19B44DD3AE3.avi,1373,66,2159,51,786,2
0X6888101946612E3.avi,1038,72,1601,54,563,2
0X688C57361B02B07A.avi,1630,99,1931,89,301,2
0X688E31C0473B80BD.avi,1178,161,1765,146,587,2
0X688F3ADAB94010A0.avi,733,101,1108,85,375,2
0X68908A2FFC0B7496.avi,1185,94,1916,77,731,2
0X68930B35122898F9.avi,1153,96,1818,72,665,2
0X6896FB3693FB3A72.avi,839,72,1318,54,479,2
0X689FC77F82B906D3.avi,1301,54,1834,37,533,2
0X689FFAC34F9C025A.avi,728,59,1094,38,366,2
0X68A1CAF48D768778.avi,865,67,1337,53,472,2
0X68A375AA5675630D.avi,750,52,1084,36,334,2
0X68A39C8B92F679D6.avi,1534,49,1770,34,236,2
0X68A7270BE67D7400.avi,1011,71,1576,52,565,2
0X68AA4D586D32621A.avi,799,54,1291,40,492,2
0X68ACB079A9BDE1EF.avi,1326,125,2010,109,684,2
0X68B18CF20C51DCB2.avi,1115,100,1722,86,607,2
0X68B3B1926A16337D.avi,804,51,1279,38,475,2
0X68B8020411063DB8.avi,2178,65,3656,48,1478,2
0X68BD8FCCB1FAEE60.avi,1258,100,1837,80,579,2
0X68C1CD733690A87A.avi,844,80,1352,57,508,2
0X68C23E699437AB64.avi,1710,88,2588,64,878,2
0X68C605D0E6D11A08.avi,1201,59,1857,41,656,2
0X68C77109B94D74B9.avi,1544,127,2359,110,815,2
0X68C940A6A6F5838D.avi,1609,51,2399,39,790,2
0X68D189149E39665.avi,1808,71,2201,49,393,2
0X68D627A09628F237.avi,1325,72,2079,54,754,2
0X68D6DF1106C643F8.avi,2539,52,3126,35,587,2
0X68D721D9EEC218.avi,1533,93,2467,66,934,2
0X68D9AB58E435F878.avi,1853,198,3358,172,1505,2
0X68E3DA63806EEFBD.avi,1913,90,3045,78,1132,2
0X68E8A6D619571049.avi,1770,93,2217,79,447,2
0X68EBF6C87CD14F34.avi,767,88,1156,75,389,2
0X68ECE2BAF6D0D2FF.avi,1198,83,2037,66,839,2
0X68EFD6182F99DA56.avi,810,105,1290,87,480,2
0X68F1A70EFE9D108C.avi,1381,101,2319,76,938,2
0X68F1C08A47F51B60.avi,1282,81,1741,64,459,2
0X68F5FD987AB1DE31.avi,1066,21,1263,0,197,2
0X68F95430838173EB.avi,923,65,1435,48,512,2
0X68FAB5062A53ED22.avi,1050,73,1648,55,598,2
0X68FABC85AAFEF0C8.avi,1208,90,1861,75,653,2
0X68FEAD20679D9B7A.avi,1234,69,2037,53,803,2
0X68FF6C389EA38EA1.avi,1499,55,2396,37,897,2
0X690905881CA73619.avi,799,71,1282,50,483,2
0X690985555ADCB775.avi,1036,56,1588,38,552,2
0X690BF65CCE72593E.avi,1368,86,2133,61,765,2
0X690C466520DCF9E3.avi,653,67,1077,53,424,2
0X690D382720F5BF93.avi,1108,131,1820,118,712,2
0X690EEA7ED4067209.avi,1121,64,1868,48,747,2
0X6911215576ED756B.avi,1364,17,1703,0,339,2
0X6918A5797070503.avi,788,122,1373,109,585,2
0X691EEC9060E26058.avi,1114,174,1826,155,712,2
0X691F6E99AB190410.avi,1832,100,2902,84,1070,2
0X6921A7FAA46C25A7.avi,1021,80,1764,63,743,2
0X6924181AE32F84A6.avi,1877,65,3350,50,1473,2
0X6924FEFBEF2EA847.avi,2386,58,2743,40,357,2
0X69297859FF626047.avi,1506,90,2372,78,866,2
0X6929D94A7E4C62B7.avi,1097,108,1522,91,425,2
0X692F41B4E9E0CCAB.avi,1457,119,2238,100,781,2
0X6930EF64D363CAD9.avi,1802,78,1997,64,195,2
0X6934668EAB32560.avi,1054,145,1756,131,702,2
0X694033179511A13E.avi,1073,16,1554,4,481,2
0X69413D44827B96C1.avi,1019,17,1673,0,654,2
0X69447E46FEDD2A3F.avi,1405,19,2260,15,855,2
0X694801E47434307F.avi,551,51,896,38,345,2
0X694A48FBAD032A23.avi,1261,98,2153,83,892,2
0X694C6FDAA8B7D96E.avi,1578,183,2402,166,824,2
0X694CBB67193485BD.avi,2106,67,2847,45,741,2
0X694D5E1CBC38D44E.avi,1158,101,1936,82,778,2
0X694EE681A4D5697C.avi,839,59,1337,46,498,2
0X69549AA1CA32AE28.avi,967,107,1671,94,704,2
0X6955FFE50B579D53.avi,1007,62,1423,48,416,2
0X6956919815606827.avi,563,60,876,46,313,2
0X69572A530D2CC5E4.avi,1582,18,2274,3,692,2
0X695821AC12CAAFD2.avi,1656,112,2560,97,904,2
0X695AD46166A86635.avi,1558,82,2930,67,1372,2
0X695AF94E37EA61C5.avi,1005,66,1412,53,407,2
0X695E8125B90E542F.avi,1009,87,1370,70,361,2
0X69635DF0D0C9AE26.avi,894,63,1443,46,549,2
0X6963A8CAD6154CFB.avi,1405,43,1825,31,420,2
0X6965979E40FD1758.avi,1490,94,2047,78,557,2
0X696599CDFA651DB8.avi,1469,63,2412,47,943,2
0X6965A9076612C2A4.avi,1043,70,1742,51,699,2
0X6966D02D954A8BAD.avi,1079,124,1596,111,517,2
0X696A6FF8D9099FD8.avi,1593,124,2165,108,572,2
0X697A7501D6027B4B.avi,1110,119,1723,109,613,2
0X6984F621BB01FA4F.avi,1468,106,1956,88,488,2
0X6985788FAE5F8039.avi,997,81,1568,69,571,2
0X6986F2D866C7AF73.avi,1104,60,1795,46,691,2
0X6988345BE72D9814.avi,1098,72,1764,56,666,2
0X698851733B8DB622.avi,930,43,1249,28,319,2
0X698CD6F727626E9.avi,1609,52,2338,38,729,2
0X698EF3292D6654DF.avi,1026,102,1567,84,541,2
0X6992115DA901A8A0.avi,1471,79,1798,62,327,2
0X699258A27B9C763D.avi,750,116,1125,105,375,2
0X699E3846EC61235F.avi,1328,57,2195,43,867,2
0X699F48578122088.avi,844,76,1335,62,491,2
0X69A32C8856DC6879.avi,936,122,1419,107,483,2
0X69A37D716D3C1EE2.avi,794,53,1172,37,378,2
0X69A6D0FAEBA50027.avi,952,131,1390,112,438,2
0X69A75DB4A1B8CA28.avi,1113,43,1380,32,267,2
0X69AAEA04AAA0FB9D.avi,1086,122,1640,106,554,2
0X69AC0873700811D2.avi,1040,94,1647,78,607,2
0X69AE1D1111FCFA43.avi,1743,220,2199,203,456,2
0X69B0AC9B48CD793E.avi,988,73,1584,55,596,2
0X69B260632B8BF48A.avi,1252,65,1971,48,719,2
0X69B8866270E7BC77.avi,1129,51,1670,38,541,2
0X69B8DBAA13F1442B.avi,1449,54,1932,38,483,2
0X69C0A8E401963AD7.avi,972,156,1635,141,663,2
0X69C213A7E1B58743.avi,1676,112,2927,94,1251,2
0X69C3D72C750DC976.avi,908,58,1722,41,814,2
0X69C480D704708196.avi,1032,13,1258,6,226,2
0X69C62909E64A686D.avi,1330,18,2408,0,1078,2
0X69C718B691DF9F1.avi,976,15,1345,0,369,2
0X69C8AC872A3C32AC.avi,932,15,1387,0,455,2
0X69CAB2A980A78FCB.avi,1583,100,2258,84,675,2
0X69D4523966BC4AA8.avi,2328,18,2767,3,439,2
0X69D93F969C2F74F8.avi,2296,139,2663,118,367,2
0X69D9E8315AEF4578.avi,1794,51,2371,32,577,2
0X69DB3D6458D62410.avi,1120,72,1988,59,868,2
0X69DBE98550479217.avi,1539,18,2518,0,979,2
0X69E3C8EB6D834974.avi,1247,66,2120,50,873,2
0X69E429AEBAAEC0BD.avi,997,137,1290,122,293,2
0X69E48066CC72C3A1.avi,1195,64,2069,46,874,2
0X69EA4A8D900C9F7.avi,941,77,1519,59,578,2
0X69EC4C1F3A5C6786.avi,882,91,1321,77,439,2
0X69F29FDEF96252D8.avi,1265,67,1990,52,725,2
0X69F2D313767C34A9.avi,1227,64,1973,49,746,2
0X69F424E89D494967.avi,1180,175,2009,154,829,2
0X69F7556A5A45A5EE.avi,734,46,1244,39,510,2
0X69F8CA8E52A2E4E7.avi,1143,52,1890,32,747,2
0X69F9014343EC83B3.avi,1184,59,1610,37,426,2
0X69FC87BF17A55F65.avi,996,106,1765,93,769,2
0X69FD55350C07087B.avi,905,98,1355,79,450,2
0X69FF17A94F18585A.avi,1543,134,2225,124,682,2
0X69FF2B134E1DF1B1.avi,2470,47,3896,59,1426,2
0X69FFCA63BE0569EF.avi,1264,173,1959,153,695,2
0X6A028337AD76ADD0.avi,1009,118,1709,103,700,2
0X6A048AD1DAAA1AB0.avi,1069,82,1740,64,671,2
0X6A057FCAB5C853DE.avi,718,42,1381,30,663,2
0X6A0657D211ADDAFA.avi,1397,65,2173,47,776,2
0X6A0C365DCBCF2BC0.avi,1142,59,1815,41,673,2
0X6A0E0C2096A56020.avi,1074,83,1718,69,644,2
0X6A11E31F14ADFDEE.avi,1581,104,2306,89,725,2
0X6A13F71998AA06CA.avi,870,52,1408,30,538,2
0X6A1761B3A21AF4F2.avi,1363,72,2298,57,935,2
0X6A17807E5BD87FA9.avi,1199,99,1843,78,644,2
0X6A1AA81E9712AAFF.avi,877,84,1322,72,445,2
0X6A1B56577EBFA488.avi,1160,155,1858,140,698,2
0X6A272C995486CF4B.avi,1011,134,1704,111,693,2
0X6A2B51F5E42AAFF1.avi,867,18,1352,2,485,2
0X6A306DFCAE00CABC.avi,1022,87,1692,77,670,2
0X6A312BF878BA093F.avi,1480,70,2429,56,949,2
0X6A345FD250E04AE0.avi,1497,45,1880,30,383,2
0X6A359AD1490E6F4.avi,819,83,1210,69,391,2
0X6A38F525525AABEF.avi,1063,66,1680,50,617,2
0X6A3EE162DF19062F.avi,1402,53,2200,36,798,2
0X6A403037B3DF0127.avi,1029,92,1748,74,719,2
0X6A40752EF8FB5AB2.avi,932,97,1525,78,593,2
0X6A45FBB2F8991E0E.avi,1622,96,2253,77,631,2
0X6A46321A41C98FC7.avi,1331,9,1641,0,310,2
0X6A517CFB3CC37E24.avi,771,71,1265,61,494,2
0X6A5374D97C7E9202.avi,821,115,1295,102,474,2
0X6A56B3B7CF5AC64E.avi,1825,52,2265,37,440,2
0X6A57513F8621F814.avi,1233,49,2131,34,898,2
0X6A59ABB6D7C8F0BA.avi,1285,135,1776,112,491,2
0X6A5AA7CA64C74AC1.avi,2171,121,3396,101,1225,2
0X6A6422046F7969F2.avi,1266,170,1804,150,538,2
0X6A66AAE9B2D3C42C.avi,1097,62,1757,47,660,2
0X6A672DABBE9F8660.avi,1038,90,1685,73,647,2
0X6A815B26E4D6AFC3.avi,981,19,1596,2,615,2
0X6A86E26CF3DBBB34.avi,1614,144,2139,126,525,2
0X6A878BE2BE37679E.avi,807,114,1295,96,488,2
0X6A8AA36725720569.avi,1296,11,1794,2,498,2
0X6A9103398B308FE3.avi,1471,73,2169,55,698,2
0X6A91B83DDA5ED01.avi,819,47,1339,35,520,2
0X6A95031DBF74CF5E.avi,1170,46,1958,33,788,2
0X6A99F933F0F63900.avi,1332,54,2328,38,996,2
0X6AA21353DB219B2E.avi,1550,100,2531,83,981,2
0X6AA45821A706A75B.avi,860,19,1384,3,524,2
0X6AA4D34DB3D5F6CA.avi,1995,87,2991,78,996,2
0X6AA5302902FB3B83.avi,1385,53,1718,35,333,2
0X6AAE22F1E3985AD6.avi,1073,137,1264,120,191,2
0X6AAF124C7AD3E7E4.avi,1693,77,2368,57,675,2
0X6AB2016D376D7783.avi,1408,77,2348,57,940,2
0X6AB214EB6B92DC02.avi,1433,64,2207,48,774,2
0X6AB2CF56234A13CC.avi,1550,25,2447,3,897,2
0X6ABAD097CBF31D41.avi,853,77,1280,55,427,2
0X6ABB8932C0471F4A.avi,1451,110,2345,95,894,2
0X6AC075B8CAE1D6EF.avi,1154,76,1939,55,785,2
0X6AC11E656F4E93A3.avi,1326,109,1905,95,579,2
0X6AC5A4C46C17EDC0.avi,897,64,1515,44,618,2
0X6AC5DBD72B2B9C21.avi,940,84,1541,68,601,2
0X6ACAC4D295EF82BF.avi,1981,79,2404,51,423,2
0X6ACCE729AC05AB06.avi,1504,117,2209,98,705,2
0X6AD2C1663EF05305.avi,1077,64,1606,44,529,2
0X6AD577606BAF71F0.avi,1251,16,1539,0,288,2
0X6AD714938AE64D1B.avi,1182,89,1662,68,480,2
0X6ADA9C1585183871.avi,1303,101,2139,81,836,2
0X6ADC5D0D968E9E34.avi,993,18,1549,4,556,2
0X6AE2A159097AC945.avi,1428,86,1816,59,388,2
0X6AE3A2071303CF5.avi,1205,69,1811,50,606,2
0X6AE44761D3CEF95D.avi,995,64,1527,46,532,2
0X6AECECDB65A32BF.avi,1967,104,2348,89,381,2
0X6AEDF24703853E45.avi,1088,65,1662,46,574,2
0X6AEE34060EAF4A09.avi,1026,60,1699,41,673,2
0X6AF3B88FF98DE62F.avi,1344,62,2037,46,693,2
0X6AF702536B894D22.avi,1870,56,2434,40,564,2
0X6AF72AAF6B829695.avi,1435,138,2486,125,1051,2
0X6AF8B5ACB5A3A683.avi,845,65,1462,49,617,2
0X6AFAD37CC4FF9AD9.avi,1603,19,2490,3,887,2
0X6AFD6474F2A92942.avi,1161,90,1802,83,641,2
0X6B0A6A101C2DA474.avi,1697,66,2318,47,621,2
0X6B0DFC83DD945692.avi,1109,81,1695,62,586,2
0X6B11525181625135.avi,901,14,1437,3,536,2
0X6B11CABFF1156096.avi,1309,132,1889,114,580,2
0X6B1DB923FB0B3D34.avi,844,62,1523,45,679,2
0X6B1E22AC8DA7DC1B.avi,1639,53,2708,39,1069,2
0X6B1F4CDE430CF543.avi,2721,122,3357,108,636,2
0X6B23E32A7A8721AE.avi,925,94,1419,77,494,2
0X6B27953A008A7289.avi,619,50,849,36,230,2
0X6B2D065F4C186816.avi,813,57,1384,41,571,2
0X6B2DF895741FC467.avi,1908,79,2694,62,786,2
0X6B2EFC4E87D3174B.avi,1589,92,2499,76,910,2
0X6B2FE7C32EE5CCFF.avi,1780,89,2704,72,924,2
0X6B339B82A5BC31E3.avi,1351,80,2079,66,728,2
0X6B38A2D99D5A9A86.avi,821,66,1324,53,503,2
0X6B3A89FD473A9830.avi,1778,74,2423,53,645,2
0X6B3B9DBE3492A37A.avi,640,98,971,82,331,2
0X6B40061914A0E9A2.avi,859,209,1231,190,372,2
0X6B462232B332BB81.avi,1073,120,1875,100,802,2
0X6B4A75FD6BC165AC.avi,1751,76,2545,53,794,2
0X6B4C80EEEEE6191D.avi,1041,17,1493,5,452,2
0X6B4CCBC68946C0C9.avi,1203,99,1697,79,494,2
0X6B4FFBA68707FA0E.avi,1125,122,1898,110,773,2
0X6B5A0E853A0A1C2F.avi,1528,132,2263,163,735,2
0X6B5BCB03E1D68359.avi,1433,70,2343,51,910,2
0X6B61269F34260EB7.avi,946,53,1570,39,624,2
0X6B65849509F23240.avi,1854,183,2646,163,792,2
0X6B6CE145549C8D00.avi,2083,48,2975,35,892,2
0X6B6F3EC5EF795B2.avi,828,82,1297,60,469,2
0X6B7033724FFD6F8F.avi,1215,91,1801,71,586,2
0X6B795206FC9812.avi,1332,70,2029,52,697,2
0X6B79A0A18B813FF2.avi,960,74,1675,53,715,2
0X6B847242732C2FD4.avi,2149,118,3243,91,1094,2
0X6B84D4354376CA3F.avi,871,41,1353,30,482,2
0X6B852E31BFC8D585.avi,2725,59,3132,43,407,2
0X6B8CAD148A81CBB1.avi,1111,79,1748,67,637,2
0X6B944AB275F93DEF.avi,1628,111,2060,93,432,2
0X6B9AC2C41A07C9AD.avi,1066,97,1614,85,548,2
0X6B9AD5750DEB23A6.avi,1242,68,2277,57,1035,2
0X6B9BD7183EE0233C.avi,896,59,1640,43,744,2
0X6BA0C1F6396FBEA1.avi,1107,80,1773,60,666,2
0X6BA126FDC669D53C.avi,1804,20,2154,1,350,2
0X6BA1F9C41B2F3F5D.avi,999,87,1706,73,707,2
0X6BA7CB2E44532208.avi,1106,19,1730,1,624,2
0X6BAE140DBD757831.avi,2050,38,2542,26,492,2
0X6BAE7A563B2DD386.avi,712,66,1087,51,375,2
0X6BAEE8E7A0B91927.avi,1315,118,1580,103,265,2
0X6BB43007F6D02580.avi,791,64,1200,49,409,2
0X6BB45EC1521D9905.avi,633,11,1029,3,396,2
0X6BB6FA41CE7DAC0A.avi,1044,68,1528,51,484,2
0X6BB792FB95F3E857.avi,661,66,1046,50,385,2
0X6BB8FC06EB041453.avi,886,48,1611,36,725,2
0X6BBADD595AFAC303.avi,1037,70,1759,50,722,2
0X6BBC4723F3165464.avi,1188,138,1880,120,692,2
0X6BBD548654D21A11.avi,1029,69,1809,54,780,2
0X6BC02B386AAEC4CF.avi,1010,90,1544,79,534,2
0X6BC0B15E4B0FA423.avi,1165,62,1900,45,735,2
0X6BCB3492D214A026.avi,813,54,1121,38,308,2
0X6BCD517148A647B3.avi,1301,52,2282,34,981,2
0X6BCFA12367018AA4.avi,1828,158,2345,138,517,2
0X6BD2B2D475E661ED.avi,1007,57,1562,39,555,2
0X6BD400324E98B517.avi,969,128,1561,118,592,2
0X6BD647AB22EFCD94.avi,926,58,1594,40,668,2
0X6BDA434694AF0673.avi,1221,121,1992,107,771,2
0X6BE01E7D45855CA0.avi,1560,56,2049,36,489,2
0X6BE1E54E59745D35.avi,1424,148,2239,130,815,2
0X6BE62DA9E887AC67.avi,1557,76,2216,58,659,2
0X6BE91CF2978A1FEC.avi,949,100,1386,78,437,2
0X6BEA2DC58CE6450E.avi,3616,98,4218,85,602,2
0X6BEA70A342F82F3A.avi,1647,137,2456,123,809,2
0X6BEF1A4315F47874.avi,1625,63,2446,45,821,2
0X6BF29A819EEFB22E.avi,817,56,1404,38,587,2
0X6BF32F3C69A2D30F.avi,1145,51,1938,38,793,2
0X6BF4AAB4262F8FB.avi,1061,47,1273,35,212,2
0X6BF648EA45DB6EC2.avi,868,81,1338,63,470,2
0X6BFB095DFDB65B76.avi,1715,76,2021,55,306,2
0X6C0DE6F4A3F8EFA2.avi,1008,60,1542,44,534,2
0X6C124671AA84BFE1.avi,913,90,1321,112,408,2
0X6C16E130ABB2C0E0.avi,720,46,1165,31,445,2
0X6C1D818071AF7631.avi,1051,54,1460,38,409,2
0X6C2063707735D95A.avi,840,103,1268,83,428,2
0X6C27151F964430AB.avi,1509,121,1921,104,412,2
0X6C27302CA6B46DDD.avi,1333,96,2247,79,914,2
0X6C324F34DB86F19F.avi,861,120,1526,104,665,2
0X6C355568312FC87.avi,1507,95,2352,81,845,2
0X6C3C503CF8149861.avi,1558,65,2413,44,855,2
0X6C3D4D23B03718DD.avi,926,99,1430,85,504,2
0X6C3F001BAD38760.avi,1935,77,3173,57,1238,2
0X6C44C62622B476DC.avi,1622,105,2105,82,483,2
0X6C47FA29EAF6395.avi,977,60,1437,44,460,2
0X6C4C18C40E312836.avi,829,53,1395,40,566,2
0X6C4EE7DD884416AD.avi,1300,85,1982,73,682,2
